asn=0    	id=-1  	Main	copying configuration file /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/config-mobility.json to output directory /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/results/link_quality_with_distance/3600s-29380/config-mobility.json
asn=11171	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=11205	id=-1  	link_model	path_loss_dbm = 96.92209909042688, current bitrate = 50, current distance is 353.00765600003524
asn=11205	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=11233	id=-1  	Mobility	update positions
asn=11233	id=2   	Mobility	at 330.026 pos is 364.028
asn=11237	id=2   	App	generate a packet, seqnum=12 for=1
asn=11341	id=-1  	link_model	path_loss_dbm = 97.24251774669898, current bitrate = 50, current distance is 364.02809400003645
asn=11341	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=11510	id=-1  	link_model	path_loss_dbm = 97.24251774669898, current bitrate = 50, current distance is 364.02809400003645
asn=11510	id=-1  	link_model	path_loss_dbm = 97.24251774669898, current bitrate = 50, current distance is 364.02809400003645
asn=11510	id=2   	Node	tx done to=1 numtx=5 acked=true, remove packet
asn=11514	id=-1  	link_model	path_loss_dbm = 97.24251774669898, current bitrate = 50, current distance is 364.02809400003645
asn=11527	id=-1  	link_model	path_loss_dbm = 97.24251774669898, current bitrate = 50, current distance is 364.02809400003645
asn=11527	id=2   	Node	tx done to=1 numtx=1 acked=false
asn=11528	id=-1  	link_model	path_loss_dbm = 97.24251774669898, current bitrate = 50, current distance is 364.02809400003645
asn=11528	id=-1  	link_model	path_loss_dbm = 97.24251774669898, current bitrate = 50, current distance is 364.02809400003645
asn=11528	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=11573	id=-1  	Mobility	update positions
asn=11573	id=2   	Mobility	at 340.015 pos is 375.016
asn=11578	id=-1  	link_model	path_loss_dbm = 97.55248118543493, current bitrate = 50, current distance is 375.0162140000377
asn=11578	id=2   	Node	tx done to=1 numtx=2 acked=false
asn=11596	id=-1  	link_model	path_loss_dbm = 97.55248118543493, current bitrate = 50, current distance is 375.0162140000377
asn=11596	id=-1  	link_model	path_loss_dbm = 97.55248118543493, current bitrate = 50, current distance is 375.0162140000377
asn=11596	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=11629	id=-1  	link_model	path_loss_dbm = 97.55248118543493, current bitrate = 50, current distance is 375.0162140000377
asn=11629	id=2   	Node	tx done to=1 numtx=3 acked=false
asn=11680	id=-1  	link_model	path_loss_dbm = 97.55248118543493, current bitrate = 50, current distance is 375.0162140000377
asn=11680	id=1   	App	rx app packet seqnum=12 from=2
asn=11680	id=-1  	link_model	path_loss_dbm = 97.55248118543493, current bitrate = 50, current distance is 375.0162140000377
asn=11680	id=2   	Node	tx done to=1 numtx=4 acked=false
asn=11911	id=-1  	link_model	path_loss_dbm = 97.55248118543493, current bitrate = 50, current distance is 375.0162140000377
asn=11913	id=-1  	Mobility	update positions
asn=11913	id=2   	Mobility	at 350.004 pos is 386.004
asn=11919	id=-1  	link_model	path_loss_dbm = 97.85349244551722, current bitrate = 50, current distance is 386.0043340000389
asn=11919	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=11935	id=-1  	link_model	path_loss_dbm = 97.85349244551722, current bitrate = 50, current distance is 386.0043340000389
asn=11935	id=2   	Node	tx done to=1 numtx=5 acked=false
asn=12008	id=2   	App	generate a packet, seqnum=13 for=1
asn=12088	id=-1  	link_model	path_loss_dbm = 97.85349244551722, current bitrate = 50, current distance is 386.0043340000389
asn=12088	id=2   	Node	tx done to=1 numtx=6 acked=false
asn=12157	id=-1  	link_model	path_loss_dbm = 97.85349244551722, current bitrate = 50, current distance is 386.0043340000389
asn=12157	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=12197	id=1   	App	generate a packet, seqnum=13 for=2
asn=12207	id=-1  	link_model	path_loss_dbm = 97.85349244551722, current bitrate = 50, current distance is 386.0043340000389
asn=12207	id=2   	Node	tx done to=1 numtx=7 acked=false
asn=12254	id=-1  	Main	360 seconds, progress 10.00%
asn=12254	id=-1  	Main	periodic route processing for all nodes
asn=12254	id=1   	TSCH	stats: {"idle_listen":1060,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":25,"tx_data":31,"tx_data_rx_ack":25}
asn=12254	id=2   	TSCH	stats: {"idle_listen":1091,"channel_scan":0,"rx_data":6,"rx_data_tx_ack":17,"tx_data":0,"tx_data_rx_ack":34}
asn=12254	id=-1  	Mobility	update positions
asn=12254	id=2   	Mobility	at 360.023 pos is 397.025
asn=12308	id=-1  	link_model	path_loss_dbm = 98.14690262450239, current bitrate = 50, current distance is 397.0247720000402
asn=12321	id=2   	App	generate a packet, seqnum=14 for=1
asn=12406	id=1   	App	generate a packet, seqnum=14 for=2
asn=12412	id=-1  	link_model	path_loss_dbm = 98.14690262450239, current bitrate = 50, current distance is 397.0247720000402
asn=12412	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=12594	id=-1  	Mobility	update positions
asn=12594	id=2   	Mobility	at 370.012 pos is 408.013
asn=12598	id=-1  	link_model	path_loss_dbm = 98.43145336151704, current bitrate = 50, current distance is 408.0128920000414
asn=12598	id=2   	Node	tx done to=1 numtx=8 acked=false, remove packet
asn=12705	id=-1  	link_model	path_loss_dbm = 98.43145336151704, current bitrate = 50, current distance is 408.0128920000414
asn=12718	id=-1  	link_model	path_loss_dbm = 98.43145336151704, current bitrate = 50, current distance is 408.0128920000414
asn=12718	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=12785	id=-1  	link_model	path_loss_dbm = 98.43145336151704, current bitrate = 50, current distance is 408.0128920000414
asn=12785	id=1   	App	rx app packet seqnum=13 from=2
asn=12785	id=-1  	link_model	path_loss_dbm = 98.43145336151704, current bitrate = 50, current distance is 408.0128920000414
asn=12785	id=2   	Node	tx done to=1 numtx=1 acked=false
asn=12854	id=-1  	link_model	path_loss_dbm = 98.43145336151704, current bitrate = 50, current distance is 408.0128920000414
asn=12854	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=12934	id=-1  	Mobility	update positions
asn=12934	id=2   	Mobility	at 380.001 pos is 419.001
asn=13106	id=1   	App	generate a packet, seqnum=15 for=2
asn=13125	id=-1  	link_model	path_loss_dbm = 98.70844182979512, current bitrate = 50, current distance is 419.00101200004264
asn=13125	id=2   	Node	tx done to=1 numtx=2 acked=false
asn=13160	id=-1  	link_model	path_loss_dbm = 98.70844182979512, current bitrate = 50, current distance is 419.00101200004264
asn=13160	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=13182	id=2   	App	generate a packet, seqnum=15 for=1
asn=13275	id=-1  	Mobility	update positions
asn=13275	id=2   	Mobility	at 390.020 pos is 430.021
asn=13313	id=-1  	link_model	path_loss_dbm = 98.9790429664014, current bitrate = 50, current distance is 430.02145000004384
asn=13313	id=2   	App	rx app packet seqnum=13 from=1
asn=13313	id=-1  	link_model	path_loss_dbm = 98.9790429664014, current bitrate = 50, current distance is 430.02145000004384
asn=13313	id=1   	Node	tx done to=2 numtx=5 acked=true, remove packet
asn=13330	id=-1  	link_model	path_loss_dbm = 98.9790429664014, current bitrate = 50, current distance is 430.02145000004384
asn=13330	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=13364	id=-1  	link_model	path_loss_dbm = 98.9790429664014, current bitrate = 50, current distance is 430.02145000004384
asn=13364	id=2   	App	rx app packet seqnum=14 from=1
asn=13364	id=-1  	link_model	path_loss_dbm = 98.9790429664014, current bitrate = 50, current distance is 430.02145000004384
asn=13364	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=13398	id=-1  	link_model	path_loss_dbm = 98.9790429664014, current bitrate = 50, current distance is 430.02145000004384
asn=13398	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=13482	id=-1  	link_model	path_loss_dbm = 98.9790429664014, current bitrate = 50, current distance is 430.02145000004384
asn=13482	id=2   	Node	tx done to=1 numtx=3 acked=false
asn=13499	id=-1  	link_model	path_loss_dbm = 98.9790429664014, current bitrate = 50, current distance is 430.02145000004384
asn=13551	id=-1  	link_model	path_loss_dbm = 98.9790429664014, current bitrate = 50, current distance is 430.02145000004384
asn=13551	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=13615	id=-1  	Mobility	update positions
asn=13615	id=2   	Mobility	at 400.009 pos is 441.010
asn=13669	id=-1  	link_model	path_loss_dbm = 99.24203243649616, current bitrate = 50, current distance is 441.0095700000451
asn=13669	id=2   	Node	tx done to=1 numtx=4 acked=false
asn=13809	id=2   	App	generate a packet, seqnum=16 for=1
asn=13822	id=-1  	link_model	path_loss_dbm = 99.24203243649616, current bitrate = 50, current distance is 441.0095700000451
asn=13822	id=2   	Node	tx done to=1 numtx=5 acked=false
asn=13874	id=-1  	link_model	path_loss_dbm = 99.24203243649616, current bitrate = 50, current distance is 441.0095700000451
asn=13874	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=13896	id=-1  	link_model	path_loss_dbm = 99.24203243649616, current bitrate = 50, current distance is 441.0095700000451
asn=13956	id=-1  	Mobility	update positions
asn=13956	id=2   	Mobility	at 410.027 pos is 452.030
asn=14010	id=-1  	link_model	path_loss_dbm = 99.49929449756853, current bitrate = 50, current distance is 452.03000800004634
asn=14010	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=14111	id=-1  	link_model	path_loss_dbm = 99.49929449756853, current bitrate = 50, current distance is 452.03000800004634
asn=14111	id=2   	Node	tx done to=1 numtx=6 acked=false
asn=14115	id=1   	App	generate a packet, seqnum=16 for=2
asn=14213	id=-1  	link_model	path_loss_dbm = 99.49929449756853, current bitrate = 50, current distance is 452.03000800004634
asn=14213	id=-1  	link_model	path_loss_dbm = 99.49929449756853, current bitrate = 50, current distance is 452.03000800004634
asn=14213	id=2   	Node	tx done to=1 numtx=7 acked=false
asn=14293	id=-1  	link_model	path_loss_dbm = 99.49929449756853, current bitrate = 50, current distance is 452.03000800004634
asn=14296	id=-1  	Main	420 seconds, progress 11.67%
asn=14296	id=-1  	Main	periodic route processing for all nodes
asn=14296	id=1   	TSCH	stats: {"idle_listen":1238,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":27,"tx_data":36,"tx_data_rx_ack":36}
asn=14296	id=2   	TSCH	stats: {"idle_listen":1277,"channel_scan":0,"rx_data":6,"rx_data_tx_ack":19,"tx_data":0,"tx_data_rx_ack":42}
asn=14296	id=-1  	Mobility	update positions
asn=14296	id=2   	Mobility	at 420.016 pos is 463.018
asn=14316	id=-1  	link_model	path_loss_dbm = 99.74963197849624, current bitrate = 50, current distance is 463.01812800004757
asn=14316	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=14451	id=-1  	link_model	path_loss_dbm = 99.74963197849624, current bitrate = 50, current distance is 463.01812800004757
asn=14451	id=2   	Node	tx done to=1 numtx=8 acked=false, remove packet
asn=14504	id=2   	App	generate a packet, seqnum=17 for=1
asn=14522	id=1   	App	generate a packet, seqnum=17 for=2
asn=14622	id=-1  	link_model	path_loss_dbm = 99.74963197849624, current bitrate = 50, current distance is 463.01812800004757
asn=14622	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=14636	id=-1  	Mobility	update positions
asn=14636	id=2   	Mobility	at 430.006 pos is 474.006
asn=14690	id=-1  	link_model	path_loss_dbm = 99.99409769432151, current bitrate = 50, current distance is 474.0062480000488
asn=14825	id=-1  	link_model	path_loss_dbm = 99.99409769432151, current bitrate = 50, current distance is 474.0062480000488
asn=14825	id=2   	Node	tx done to=1 numtx=1 acked=false
asn=14860	id=-1  	link_model	path_loss_dbm = 99.99409769432151, current bitrate = 50, current distance is 474.0062480000488
asn=14860	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=14977	id=-1  	Mobility	update positions
asn=14977	id=2   	Mobility	at 440.024 pos is 485.027
asn=15030	id=-1  	link_model	path_loss_dbm = 100.23365531985812, current bitrate = 50, current distance is 485.02668600005
asn=15030	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=15046	id=-1  	link_model	path_loss_dbm = 100.23365531985812, current bitrate = 50, current distance is 485.02668600005
asn=15046	id=2   	Node	tx done to=1 numtx=2 acked=false
asn=15087	id=-1  	link_model	path_loss_dbm = 100.23365531985812, current bitrate = 50, current distance is 485.02668600005
asn=15250	id=-1  	link_model	path_loss_dbm = 100.23365531985812, current bitrate = 50, current distance is 485.02668600005
asn=15250	id=2   	Node	tx done to=1 numtx=3 acked=false
asn=15268	id=-1  	link_model	path_loss_dbm = 100.23365531985812, current bitrate = 50, current distance is 485.02668600005
asn=15268	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=15317	id=-1  	Mobility	update positions
asn=15317	id=2   	Mobility	at 450.013 pos is 496.015
asn=15420	id=-1  	link_model	path_loss_dbm = 100.46715147215905, current bitrate = 50, current distance is 496.01480600005124
asn=15420	id=2   	Node	tx done to=1 numtx=4 acked=false
asn=15438	id=-1  	link_model	path_loss_dbm = 100.46715147215905, current bitrate = 50, current distance is 496.01480600005124
asn=15438	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=15471	id=-1  	link_model	path_loss_dbm = 100.46715147215905, current bitrate = 50, current distance is 496.01480600005124
asn=15471	id=2   	Node	tx done to=1 numtx=5 acked=false
asn=15484	id=-1  	link_model	path_loss_dbm = 100.46715147215905, current bitrate = 50, current distance is 496.01480600005124
asn=15507	id=1   	App	generate a packet, seqnum=18 for=2
asn=15555	id=2   	App	generate a packet, seqnum=18 for=1
asn=15657	id=-1  	Mobility	update positions
asn=15657	id=2   	Mobility	at 460.003 pos is 507.003
asn=15681	id=1   	App	generate a packet, seqnum=19 for=2
asn=15727	id=-1  	link_model	path_loss_dbm = 100.69553128153244, current bitrate = 50, current distance is 507.00292600005247
asn=15727	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=15760	id=-1  	link_model	path_loss_dbm = 100.69553128153244, current bitrate = 50, current distance is 507.00292600005247
asn=15760	id=2   	Node	tx done to=1 numtx=6 acked=false
asn=15778	id=-1  	link_model	path_loss_dbm = 100.69553128153244, current bitrate = 50, current distance is 507.00292600005247
asn=15778	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=15811	id=-1  	link_model	path_loss_dbm = 100.69553128153244, current bitrate = 50, current distance is 507.00292600005247
asn=15811	id=2   	Node	tx done to=1 numtx=7 acked=false
asn=15914	id=-1  	link_model	path_loss_dbm = 100.69553128153244, current bitrate = 50, current distance is 507.00292600005247
asn=15914	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=15919	id=2   	App	generate a packet, seqnum=19 for=1
asn=15919	id=2   	App	dropping app packet seqnum=19 for=1 to=1: queue full
asn=15919	id=2   	RPL	warning: no acceptable parent
asn=15919	id=2   	RPL	parent switch: 1 -> null
asn=15919	id=2   	Node	remove the default route
asn=15919	id=2   	TSCH	Orchestra: new time source null
asn=15919	id=2   	TSCH	Orchestra: storing mode: remove uc cell to 1, timeslot=1
asn=15998	id=-1  	Mobility	update positions
asn=15998	id=2   	Mobility	at 470.021 pos is 518.023
asn=16152	id=-1  	link_model	path_loss_dbm = 100.9196644519642, current bitrate = 50, current distance is 518.0233640000537
asn=16152	id=1   	App	dropping app packet seqnum=15 for=2 to=2: tx_limit=8 reached
asn=16152	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=16338	id=-1  	Main	480 seconds, progress 13.33%
asn=16338	id=-1  	Main	periodic route processing for all nodes
asn=16338	id=1   	TSCH	stats: {"idle_listen":1419,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":27,"tx_data":40,"tx_data_rx_ack":46}
asn=16338	id=2   	RPL	warning: no acceptable parent
asn=16338	id=2   	TSCH	stats: {"idle_listen":1462,"channel_scan":0,"rx_data":6,"rx_data_tx_ack":19,"tx_data":0,"tx_data_rx_ack":50}
asn=16338	id=-1  	Mobility	update positions
asn=16338	id=2   	Mobility	at 480.010 pos is 529.011
asn=16475	id=-1  	link_model	path_loss_dbm = 101.13844250362584, current bitrate = 50, current distance is 529.0114840000549
asn=16475	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=16569	id=2   	RPL	DIS output to -1
asn=16569	id=2   	RPL	warning: no acceptable parent
asn=16585	id=-1  	link_model	path_loss_dbm = 101.13844250362584, current bitrate = 50, current distance is 529.0114840000549
asn=16585	id=2   	RPL	warning: no acceptable parent
asn=16679	id=-1  	Mobility	update positions
asn=16679	id=2   	Mobility	at 490.029 pos is 540.032
asn=16781	id=-1  	link_model	path_loss_dbm = 101.35334647931442, current bitrate = 50, current distance is 540.0319220000562
asn=16781	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=16857	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=16866	id=-1  	link_model	path_loss_dbm = 101.35334647931442, current bitrate = 50, current distance is 540.0319220000562
asn=16866	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=16902	id=1   	App	generate a packet, seqnum=20 for=2
asn=16934	id=-1  	link_model	path_loss_dbm = 101.35334647931442, current bitrate = 50, current distance is 540.0319220000562
asn=16934	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=17019	id=-1  	Mobility	update positions
asn=17019	id=2   	Mobility	at 500.018 pos is 551.020
asn=17070	id=-1  	link_model	path_loss_dbm = 101.56329759687318, current bitrate = 50, current distance is 551.0200420000574
asn=17070	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=17232	id=1   	App	generate a packet, seqnum=21 for=2
asn=17232	id=1   	App	dropping app packet seqnum=21 for=2 to=2: queue full
asn=17232	id=2   	RPL	DIS output to -1
asn=17232	id=2   	RPL	warning: no acceptable parent
